id_proveedor,id_entidad,n_contratos,monto_total,monto_promedio,n_objetos_unicos,pct_contratacion_directa,pct_comparacion_precios,n_funcionarios_distintos,label_favoritismo_real,dias_actividad,concentracion_objeto,contratos_por_mes,monto_por_funcionario,score_riesgo_favoritismo
P0044,E07,1,109271.27,109271.27,1,0.0,1.0,1,False,1,0.0,30.0,109271.27,0.0
P0044,E08,2,130105.25,65052.625,2,0.0,0.5,2,False,64,0.0,0.9375,65052.625,0.0
P0045,E02,1,267732.57,267732.57,1,0.0,0.0,1,False,1,0.0,30.0,267732.57,0.0
P0044,E10,2,87285.79999999999,43642.9,2,0.0,0.5,2,False,315,0.0,0.1904761904761904,43642.9,0.0
P0044,E11,2,218031.66,109015.83,2,0.5,0.0,2,False,220,0.0,0.2727272727272727,109015.83,0.0
P0044,E13,2,208154.81,104077.405,1,0.0,0.5,2,False,716,0.5,0.0837988826815642,104077.405,0.0
P0044,E14,1,17097.33,17097.33,1,0.0,1.0,1,False,1,0.0,30.0,17097.33,0.0
P0044,E15,1,67401.35,67401.35,1,0.0,1.0,1,False,1,0.0,30.0,67401.35,0.0
P0044,E16,2,155066.21,77533.105,2,0.0,0.0,1,False,977,0.0,0.0614124872057318,155066.21,0.0
P0044,E17,1,5276.98,5276.98,1,0.0,1.0,1,False,1,0.0,30.0,5276.98,0.0
P0045,E01,1,334537.82,334537.82,1,0.0,0.0,1,False,1,0.0,30.0,334537.82,0.0
P0044,E09,1,25467.67,25467.67,1,0.0,0.0,1,False,1,0.0,30.0,25467.67,0.0
P0048,E16,2,119283.05,59641.525,2,0.0,0.5,2,False,561,0.0,0.106951871657754,59641.525,0.0
P0049,E00,1,38249.06,38249.06,1,0.0,0.0,1,False,1,0.0,30.0,38249.06,0.0
P0049,E02,1,50002.73,50002.73,1,0.0,0.0,1,False,1,0.0,30.0,50002.73,0.0
P0049,E03,2,69303.09,34651.545,2,0.0,0.5,1,False,53,0.0,1.1320754716981132,69303.09,0.0
P0049,E04,1,39294.78,39294.78,1,1.0,0.0,1,False,1,0.0,30.0,39294.78,0.0
P0049,E05,1,11086.94,11086.94,1,0.0,0.0,1,False,1,0.0,30.0,11086.94,0.0
P0049,E06,1,42458.03,42458.03,1,0.0,0.0,1,False,1,0.0,30.0,42458.03,0.0
P0049,E08,1,177044.43,177044.43,1,0.0,0.0,1,False,1,0.0,30.0,177044.43,0.0
P0046,E13,1,90219.42,90219.42,1,0.0,1.0,1,False,1,0.0,30.0,90219.42,0.0
P0049,E10,3,192898.9,64299.63333333333,2,0.3333333333333333,0.6666666666666666,3,False,306,0.3333333333333333,0.2941176470588235,64299.63333333333,0.0
P0049,E11,1,377848.94,377848.94,1,0.0,0.0,1,False,1,0.0,30.0,377848.94,0.0
P0049,E12,1,62533.02,62533.02,1,0.0,0.0,1,False,1,0.0,30.0,62533.02,0.0
P0049,E13,1,40455.59,40455.59,1,0.0,0.0,1,False,1,0.0,30.0,40455.59,0.0
P0049,E14,1,31708.28,31708.28,1,0.0,0.0,1,False,1,0.0,30.0,31708.28,0.0
P0049,E16,2,159170.07,79585.035,2,0.0,0.5,2,False,139,0.0,0.4316546762589928,79585.035,0.0
P0050,E00,1,96594.85,96594.85,1,0.0,0.0,1,False,1,0.0,30.0,96594.85,0.0
P0050,E04,1,140723.46,140723.46,1,0.0,1.0,1,False,1,0.0,30.0,140723.46,0.0
P0049,E09,1,17170.36,17170.36,1,0.0,1.0,1,False,1,0.0,30.0,17170.36,0.0
P0046,E15,1,60496.18,60496.18,1,0.0,0.0,1,False,1,0.0,30.0,60496.18,0.0
P0046,E17,1,160520.04,160520.04,1,0.0,0.0,1,False,1,0.0,30.0,160520.04,0.0
P0047,E02,1,12386.73,12386.73,1,0.0,1.0,1,False,1,0.0,30.0,12386.73,0.0
P0047,E03,1,19352.41,19352.41,1,0.0,0.0,1,False,1,0.0,30.0,19352.41,0.0
P0047,E05,1,25225.4,25225.4,1,0.0,0.0,1,False,1,0.0,30.0,25225.4,0.0
P0047,E10,1,59700.46,59700.46,1,0.0,0.0,1,False,1,0.0,30.0,59700.46,0.0
P0047,E11,3,147329.68,49109.89333333333,3,0.0,0.0,2,False,592,0.0,0.152027027027027,73664.84,0.0
P0047,E12,2,97720.77,48860.385,2,0.5,0.0,1,False,7,0.0,8.571428571428571,97720.77,0.0
P0048,E15,1,79386.84,79386.84,1,0.0,0.0,1,False,1,0.0,30.0,79386.84,0.0
P0048,E01,2,107301.08,53650.54,2,0.0,0.5,1,False,714,0.0,0.0840336134453781,107301.08,0.0
P0048,E02,2,98699.25,49349.625,2,0.0,0.5,2,False,358,0.0,0.1675977653631284,49349.625,0.0
P0048,E03,2,398168.09,199084.045,2,0.0,0.0,1,False,481,0.0,0.1247401247401247,398168.09,0.0
P0048,E06,1,28551.78,28551.78,1,0.0,1.0,1,False,1,0.0,30.0,28551.78,0.0
P0048,E10,1,94677.86,94677.86,1,0.0,0.0,1,False,1,0.0,30.0,94677.86,0.0
P0048,E11,1,39029.84,39029.84,1,0.0,0.0,1,False,1,0.0,30.0,39029.84,0.0
P0048,E12,2,58014.8,29007.4,2,0.5,0.5,1,False,453,0.0,0.1324503311258278,58014.8,0.0
P0048,E13,1,17247.41,17247.41,1,0.0,1.0,1,False,1,0.0,30.0,17247.41,0.0
P0047,E15,2,132243.91999999998,66121.95999999999,2,0.5,0.0,1,False,77,0.0,0.7792207792207791,132243.91999999998,0.0
P0009,E08,1,379435.48,379435.48,1,0.0,0.0,1,False,1,0.0,30.0,379435.48,0.0
P0009,E09,1,46521.78,46521.78,1,0.0,0.0,1,False,1,0.0,30.0,46521.78,0.0
P0009,E10,1,41663.85,41663.85,1,0.0,0.0,1,False,1,0.0,30.0,41663.85,0.0
P0009,E12,1,174000.25,174000.25,1,0.0,1.0,1,False,1,0.0,30.0,174000.25,0.0
P0009,E13,2,115186.42,57593.21000000001,2,0.5,0.0,1,False,149,0.0,0.4026845637583892,115186.42,0.0
P0009,E14,1,15607.44,15607.44,1,0.0,1.0,1,False,1,0.0,30.0,15607.44,0.0
P0009,E15,1,998574.32,998574.32,1,0.0,0.0,1,False,1,0.0,30.0,998574.32,0.0
P0009,E16,2,145817.07,72908.535,2,0.0,0.5,1,False,473,0.0,0.1268498942917547,145817.07,0.0
P0029,E11,1,50938.5,50938.5,1,0.0,1.0,1,False,1,0.0,30.0,50938.5,0.0
P0010,E00,1,27244.19,27244.19,1,0.0,1.0,1,False,1,0.0,30.0,27244.19,0.0
P0010,E02,2,144887.25,72443.625,2,0.5,0.5,2,False,712,0.0,0.0842696629213483,72443.625,0.0
P0010,E04,1,4479.58,4479.58,1,0.0,0.0,1,False,1,0.0,30.0,4479.58,0.0
P0010,E05,1,68377.36,68377.36,1,0.0,0.0,1,False,1,0.0,30.0,68377.36,0.0
P0010,E09,1,204321.76,204321.76,1,0.0,1.0,1,False,1,0.0,30.0,204321.76,0.0
P0010,E13,1,32674.83,32674.83,1,1.0,0.0,1,False,1,0.0,30.0,32674.83,0.0
P0010,E14,1,96432.92,96432.92,1,0.0,0.0,1,False,1,0.0,30.0,96432.92,0.0
P0010,E15,1,22173.94,22173.94,1,0.0,1.0,1,False,1,0.0,30.0,22173.94,0.0
P0009,E17,2,104278.24,52139.12,2,0.0,1.0,2,False,99,0.0,0.6060606060606061,52139.12,0.0
P0007,E08,2,163189.75,81594.875,2,0.0,0.5,2,False,817,0.0,0.0734394124847001,81594.875,0.0
P0007,E09,2,72902.68000000001,36451.34,2,0.0,0.5,2,False,271,0.0,0.2214022140221402,36451.34,0.0
P0007,E11,2,375847.41,187923.705,2,0.5,0.0,1,False,767,0.0,0.0782268578878748,375847.41,0.0
P0007,E17,1,112635.21,112635.21,1,0.0,0.0,1,False,1,0.0,30.0,112635.21,0.0
P0008,E00,2,66349.48,33174.74,2,0.0,0.5,1,False,578,0.0,0.1038062283737024,66349.48,0.0
P0008,E01,2,60820.57,30410.285,2,0.5,0.5,2,False,203,0.0,0.2955665024630542,30410.285,0.0
P0008,E02,1,27824.85,27824.85,1,0.0,0.0,1,False,1,0.0,30.0,27824.85,0.0
P0008,E03,2,109887.71,54943.855,2,0.0,0.0,1,False,276,0.0,0.2173913043478261,109887.71,0.0
P0009,E02,1,88565.36,88565.36,1,1.0,0.0,1,False,1,0.0,30.0,88565.36,0.0
P0008,E06,1,604303.07,604303.07,1,0.0,0.0,1,False,1,0.0,30.0,604303.07,0.0
P0008,E07,2,349018.58,174509.29,2,0.0,0.5,2,False,498,0.0,0.1204819277108433,174509.29,0.0
P0008,E08,1,29376.37,29376.37,1,0.0,0.0,1,False,1,0.0,30.0,29376.37,0.0
P0008,E12,1,55786.35,55786.35,1,0.0,0.0,1,False,1,0.0,30.0,55786.35,0.0
P0008,E13,1,22350.9,22350.9,1,0.0,0.0,1,False,1,0.0,30.0,22350.9,0.0
P0008,E15,2,315159.43,157579.715,2,0.0,0.0,1,False,253,0.0,0.2371541501976284,315159.43,0.0
P0008,E17,3,150358.85,50119.61666666667,2,0.0,0.3333333333333333,2,False,962,0.3333333333333333,0.0935550935550935,75179.425,0.0
P0009,E01,3,155203.53,51734.51,3,0.0,0.3333333333333333,2,False,666,0.0,0.1351351351351351,77601.765,0.0
P0008,E05,1,46635.99,46635.99,1,0.0,1.0,1,False,1,0.0,30.0,46635.99,0.0
P0013,E01,1,142141.52,142141.52,1,0.0,0.0,1,False,1,0.0,30.0,142141.52,0.0
P0013,E02,2,103358.51,51679.255000000005,1,0.0,0.0,2,False,492,0.5,0.1219512195121951,51679.255000000005,0.0
P0013,E04,1,30760.42,30760.42,1,0.0,0.0,1,False,1,0.0,30.0,30760.42,0.0
P0013,E05,2,116308.42,58154.21000000001,1,0.0,0.0,1,False,114,0.5,0.5263157894736842,116308.42,0.0
P0013,E06,3,271286.59,90428.86333333331,3,0.0,0.3333333333333333,2,False,850,0.0,0.1058823529411764,135643.29499999998,0.0
P0013,E08,2,45000.45,22500.225,2,0.0,1.0,2,False,126,0.0,0.4761904761904761,22500.225,0.0
P0013,E09,1,2452.13,2452.13,1,1.0,0.0,1,False,1,0.0,30.0,2452.13,0.0
P0013,E10,1,73514.0,73514.0,1,0.0,0.0,1,False,1,0.0,30.0,73514.0,0.0
P0010,E16,1,140665.19,140665.19,1,0.0,0.0,1,False,1,0.0,30.0,140665.19,0.0
P0014,E01,3,377608.97,125869.65666666668,2,0.0,0.0,2,False,1051,0.3333333333333333,0.0856327307326356,188804.485,0.0
P0014,E04,1,26365.68,26365.68,1,0.0,0.0,1,False,1,0.0,30.0,26365.68,0.0
P0014,E05,1,5899.2,5899.2,1,0.0,0.0,1,False,1,0.0,30.0,5899.2,0.0
P0014,E09,1,28287.82,28287.82,1,0.0,0.0,1,False,1,0.0,30.0,28287.82,0.0
P0014,E10,2,164599.52,82299.76,2,0.0,0.0,2,False,501,0.0,0.1197604790419161,82299.76,0.0
P0014,E11,1,452520.98,452520.98,1,0.0,0.0,1,False,1,0.0,30.0,452520.98,0.0
P0014,E12,2,166701.58000000002,83350.79000000001,1,0.0,0.5,2,False,733,0.5,0.0818553888130968,83350.79000000001,0.0
P0014,E14,2,196799.5,98399.75,2,0.0,0.5,1,False,473,0.0,0.1268498942917547,196799.5,0.0
P0014,E00,2,203591.9,101795.95,2,0.0,0.0,2,False,15,0.0,4.0,101795.95,0.0
P0011,E04,2,144569.53,72284.765,2,0.0,0.0,1,False,1091,0.0,0.0549954170485792,144569.53,0.0
P0011,E05,1,33821.91,33821.91,1,0.0,0.0,1,False,1,0.0,30.0,33821.91,0.0
P0011,E07,1,67903.04,67903.04,1,0.0,0.0,1,False,1,0.0,30.0,67903.04,0.0
P0011,E08,2,115925.52,57962.76,2,0.0,0.0,2,False,351,0.0,0.1709401709401709,57962.76,0.0
P0011,E09,1,25756.8,25756.8,1,0.0,0.0,1,False,1,0.0,30.0,25756.8,0.0
P0011,E12,1,33903.72,33903.72,1,0.0,0.0,1,False,1,0.0,30.0,33903.72,0.0
P0011,E13,1,58219.88,58219.88,1,0.0,0.0,1,False,1,0.0,30.0,58219.88,0.0
P0011,E15,2,280580.96,140290.47999999998,2,0.0,0.5,1,False,461,0.0,0.1301518438177874,280580.96,0.0
P0012,E15,4,217800.65,54450.1625,2,0.0,0.0,1,False,568,0.5,0.2112676056338028,217800.65,0.0
P0012,E02,1,55194.29,55194.29,1,0.0,1.0,1,False,1,0.0,30.0,55194.29,0.0
P0012,E03,2,360952.13,180476.065,2,0.0,0.0,1,False,77,0.0,0.7792207792207791,360952.13,0.0
P0012,E05,1,103765.88,103765.88,1,0.0,1.0,1,False,1,0.0,30.0,103765.88,0.0
P0012,E06,1,145329.53,145329.53,1,0.0,0.0,1,False,1,0.0,30.0,145329.53,0.0
P0012,E07,1,21462.69,21462.69,1,0.0,0.0,1,False,1,0.0,30.0,21462.69,0.0
P0012,E08,1,76722.29,76722.29,1,0.0,1.0,1,False,1,0.0,30.0,76722.29,0.0
P0012,E10,1,26054.64,26054.64,1,0.0,0.0,1,False,1,0.0,30.0,26054.64,0.0
P0012,E13,1,64783.24,64783.24,1,0.0,0.0,1,False,1,0.0,30.0,64783.24,0.0
P0011,E16,1,14778.56,14778.56,1,0.0,1.0,1,False,1,0.0,30.0,14778.56,0.0
P0217,E13,1,8868.29,8868.29,1,0.0,0.0,1,False,1,0.0,30.0,8868.29,0.0
P0217,E15,1,9565.81,9565.81,1,0.0,0.0,1,False,1,0.0,30.0,9565.81,0.0
P0217,E16,2,150889.84,75444.92,2,0.0,0.0,1,False,752,0.0,0.0797872340425532,150889.84,0.0
P0218,E01,1,314649.84,314649.84,1,0.0,1.0,1,False,1,0.0,30.0,314649.84,0.0
P0218,E02,1,94749.32,94749.32,1,0.0,1.0,1,False,1,0.0,30.0,94749.32,0.0
P0000,E01,1,86737.44,86737.44,1,0.0,0.0,1,False,1,0.0,30.0,86737.44,0.0
P0002,E13,1,190057.13,190057.13,1,0.0,0.0,1,False,1,0.0,30.0,190057.13,0.0
P0002,E14,2,119710.92,59855.46,2,0.0,0.0,1,False,344,0.0,0.1744186046511628,119710.92,0.0
P0007,E07,1,29569.08,29569.08,1,0.0,0.0,1,False,1,0.0,30.0,29569.08,0.0
P0002,E17,1,78597.23,78597.23,1,0.0,0.0,1,False,1,0.0,30.0,78597.23,0.0
P0003,E01,1,71013.49,71013.49,1,0.0,0.0,1,False,1,0.0,30.0,71013.49,0.0
P0003,E09,3,138594.86,46198.28666666666,3,0.6666666666666666,0.3333333333333333,3,False,342,0.0,0.2631578947368421,46198.28666666666,0.0
P0003,E10,1,434780.7,434780.7,1,0.0,0.0,1,False,1,0.0,30.0,434780.7,0.0
P0003,E11,1,35065.41,35065.41,1,0.0,0.0,1,False,1,0.0,30.0,35065.41,0.0
P0003,E12,1,38280.47,38280.47,1,1.0,0.0,1,False,1,0.0,30.0,38280.47,0.0
P0003,E13,1,26206.7,26206.7,1,0.0,0.0,1,False,1,0.0,30.0,26206.7,0.0
P0003,E15,3,261004.29,87001.43000000001,3,0.0,0.6666666666666666,1,False,574,0.0,0.156794425087108,261004.29,0.0
P0002,E16,1,41324.95,41324.95,1,0.0,1.0,1,False,1,0.0,30.0,41324.95,0.0
P0000,E11,2,281463.88,140731.94,2,0.0,0.0,2,False,112,0.0,0.5357142857142857,140731.94,0.0
P0000,E14,1,11101.7,11101.7,1,0.0,0.0,1,False,1,0.0,30.0,11101.7,0.0
P0216,E09,2,109348.92,54674.46,2,0.0,0.0,2,False,292,0.0,0.2054794520547945,54674.46,0.0
P0002,E11,1,14996.83,14996.83,1,0.0,0.0,1,False,1,0.0,30.0,14996.83,0.0
P0218,E05,1,67169.54,67169.54,1,0.0,0.0,1,False,1,0.0,30.0,67169.54,0.0
P0218,E04,1,91087.37,91087.37,1,0.0,0.0,1,False,1,0.0,30.0,91087.37,0.0
P0000,E15,1,17749.44,17749.44,1,0.0,0.0,1,False,1,0.0,30.0,17749.44,0.0
P0219,E17,1,45681.05,45681.05,1,0.0,0.0,1,False,1,0.0,30.0,45681.05,0.0
P0217,E10,2,130772.7,65386.350000000006,2,0.0,0.0,2,False,132,0.0,0.4545454545454545,65386.350000000006,0.0
P0216,E10,1,74367.54,74367.54,1,0.0,0.0,1,False,1,0.0,30.0,74367.54,0.0
P0216,E13,1,86516.18,86516.18,1,0.0,0.0,1,False,1,0.0,30.0,86516.18,0.0
P0216,E14,2,191792.8,95896.4,2,0.0,0.5,2,False,275,0.0,0.2181818181818182,95896.4,0.0
P0217,E01,2,267149.53,133574.765,2,0.0,0.5,1,False,177,0.0,0.3389830508474576,267149.53,0.0
P0217,E02,1,12818.21,12818.21,1,0.0,0.0,1,False,1,0.0,30.0,12818.21,0.0
P0217,E03,2,227214.82,113607.41,2,0.0,0.5,1,False,394,0.0,0.1522842639593908,227214.82,0.0
P0217,E07,2,302587.88,151293.94,2,0.0,0.0,2,False,31,0.0,1.9354838709677415,151293.94,0.0
P0217,E09,2,111732.97,55866.485,2,0.0,0.5,1,False,1208,0.0,0.0496688741721854,111732.97,0.0
P0000,E07,2,164019.32,82009.66,2,0.0,0.0,1,False,219,0.0,0.273972602739726,164019.32,0.0
P0005,E12,2,178652.82,89326.41,2,0.0,0.0,2,False,886,0.0,0.0677200902934537,89326.41,0.0
P0005,E13,1,43606.89,43606.89,1,0.0,1.0,1,False,1,0.0,30.0,43606.89,0.0
P0005,E15,1,61736.55,61736.55,1,0.0,1.0,1,False,1,0.0,30.0,61736.55,0.0
P0005,E17,3,471233.27,157077.75666666668,2,0.3333333333333333,0.3333333333333333,2,False,527,0.3333333333333333,0.1707779886148007,235616.635,0.0
P0006,E00,1,81802.77,81802.77,1,0.0,0.0,1,False,1,0.0,30.0,81802.77,0.0
P0006,E02,1,142462.91,142462.91,1,0.0,0.0,1,False,1,0.0,30.0,142462.91,0.0
P0006,E04,2,162238.81,81119.405,2,0.0,0.5,2,False,52,0.0,1.1538461538461535,81119.405,0.0
P0006,E05,1,87056.99,87056.99,1,0.0,0.0,1,False,1,0.0,30.0,87056.99,0.0
P0003,E16,2,80363.89,40181.945,2,0.0,0.5,2,False,601,0.0,0.0998336106489184,40181.945,0.0
P0006,E10,4,143970.91,35992.7275,4,0.0,0.25,2,False,683,0.0,0.1756954612005856,71985.455,0.0
P0006,E12,1,258465.46,258465.46,1,0.0,0.0,1,False,1,0.0,30.0,258465.46,0.0
P0006,E13,1,89083.4,89083.4,1,0.0,1.0,1,False,1,0.0,30.0,89083.4,0.0
P0006,E14,1,18448.41,18448.41,1,0.0,0.0,1,False,1,0.0,30.0,18448.41,0.0
P0006,E17,1,26058.86,26058.86,1,0.0,0.0,1,False,1,0.0,30.0,26058.86,0.0
P0007,E00,1,218416.77,218416.77,1,1.0,0.0,1,False,1,0.0,30.0,218416.77,0.0
P0007,E01,1,38095.4,38095.4,1,0.0,0.0,1,False,1,0.0,30.0,38095.4,0.0
P0007,E05,3,460138.5,153379.5,3,0.0,0.3333333333333333,3,False,828,0.0,0.108695652173913,153379.5,0.0
P0006,E07,1,28673.69,28673.69,1,0.0,0.0,1,False,1,0.0,30.0,28673.69,0.0
P0004,E01,3,856616.3400000001,285538.78,2,0.0,0.0,3,False,1193,0.3333333333333333,0.0754400670578373,285538.78,0.0
P0004,E03,2,334274.81,167137.405,2,0.0,0.0,1,False,269,0.0,0.2230483271375464,334274.81,0.0
P0004,E06,3,573523.125,191174.375,3,0.0,0.6666666666666666,1,False,679,0.0,0.1325478645066274,573523.125,0.0
P0004,E07,1,101150.84,101150.84,1,0.0,1.0,1,False,1,0.0,30.0,101150.84,0.0
P0004,E09,2,140565.97,70282.985,2,0.5,0.5,2,False,743,0.0,0.0807537012113055,70282.985,0.0
P0004,E10,1,14809.7,14809.7,1,0.0,0.0,1,False,1,0.0,30.0,14809.7,0.0
P0004,E11,1,36288.47,36288.47,1,0.0,0.0,1,False,1,0.0,30.0,36288.47,0.0
P0004,E12,1,20670.03,20670.03,1,1.0,0.0,1,False,1,0.0,30.0,20670.03,0.0
P0005,E11,2,181306.07,90653.035,2,0.0,0.0,1,False,411,0.0,0.145985401459854,181306.07,0.0
P0004,E14,1,76455.99,76455.99,1,0.0,0.0,1,False,1,0.0,30.0,76455.99,0.0
P0004,E16,1,12648.45,12648.45,1,0.0,0.0,1,False,1,0.0,30.0,12648.45,0.0
P0004,E17,2,85250.38,42625.19,2,0.0,0.0,2,False,788,0.0,0.0761421319796954,42625.19,0.0
P0005,E00,2,54420.65,27210.325,2,0.0,0.5,2,False,618,0.0,0.0970873786407767,27210.325,0.0
P0005,E01,2,222896.0,111448.0,2,0.0,0.0,2,False,101,0.0,0.594059405940594,111448.0,0.0
P0005,E04,1,1103772.76,1103772.76,1,0.0,0.0,1,False,1,0.0,30.0,1103772.76,0.0
P0005,E06,1,24484.43,24484.43,1,0.0,1.0,1,False,1,0.0,30.0,24484.43,0.0
P0005,E08,1,406538.82,406538.82,1,0.0,0.0,1,False,1,0.0,30.0,406538.82,0.0
P0004,E13,2,152022.53,76011.265,2,0.0,0.5,1,False,224,0.0,0.2678571428571428,152022.53,0.0
P0023,E12,1,16050.95,16050.95,1,1.0,0.0,1,False,1,0.0,30.0,16050.95,0.0
P0023,E13,1,35376.19,35376.19,1,0.0,1.0,1,False,1,0.0,30.0,35376.19,0.0
P0023,E14,2,123351.32,61675.66,1,0.0,0.5,1,False,346,0.5,0.1734104046242774,123351.32,0.0
P0023,E15,1,15925.02,15925.02,1,0.0,0.0,1,False,1,0.0,30.0,15925.02,0.0
P0023,E17,3,342106.44,114035.48,3,0.0,0.0,2,False,584,0.0,0.1541095890410959,171053.22,0.0
P0024,E01,1,130461.01,130461.01,1,1.0,0.0,1,False,1,0.0,30.0,130461.01,0.0
P0024,E02,3,384103.67,128034.55666666666,3,0.0,0.0,1,False,871,0.0,0.1033295063145809,384103.67,0.0
P0024,E06,2,141680.89,70840.445,2,0.0,0.5,1,False,398,0.0,0.1507537688442211,141680.89,0.0
P0015,E01,1,30892.74,30892.74,1,0.0,1.0,1,False,1,0.0,30.0,30892.74,0.0
P0024,E09,1,98761.64,98761.64,1,0.0,1.0,1,False,1,0.0,30.0,98761.64,0.0
P0024,E10,3,132355.97,44118.65666666667,3,0.0,0.0,3,False,538,0.0,0.1672862453531598,44118.65666666667,0.0
P0024,E13,2,143583.37,71791.685,2,0.5,0.5,1,False,676,0.0,0.0887573964497041,143583.37,0.0
P0024,E14,2,175925.47999999998,87962.73999999999,2,0.0,0.5,1,False,227,0.0,0.2643171806167401,175925.47999999998,0.0
P0024,E17,1,30313.5,30313.5,1,0.0,0.0,1,False,1,0.0,30.0,30313.5,0.0
P0025,E00,1,20765.72,20765.72,1,0.0,0.0,1,False,1,0.0,30.0,20765.72,0.0
P0025,E02,1,12181.61,12181.61,1,0.0,0.0,1,False,1,0.0,30.0,12181.61,0.0
P0025,E05,2,114491.92,57245.96,2,0.0,0.0,2,False,162,0.0,0.3703703703703703,57245.96,0.0
P0024,E08,1,61555.14,61555.14,1,0.0,0.0,1,False,1,0.0,30.0,61555.14,0.0
P0022,E02,1,26410.12,26410.12,1,1.0,0.0,1,False,1,0.0,30.0,26410.12,0.0
P0022,E03,1,79094.49,79094.49,1,1.0,0.0,1,False,1,0.0,30.0,79094.49,0.0
P0022,E06,1,46578.64,46578.64,1,0.0,0.0,1,False,1,0.0,30.0,46578.64,0.0
P0022,E07,2,82237.07,41118.535,2,0.0,0.5,1,False,40,0.0,1.5,82237.07,0.0
P0022,E10,2,156045.06,78022.53,2,0.0,0.0,1,False,293,0.0,0.204778156996587,156045.06,0.0
P0022,E11,1,66189.08,66189.08,1,1.0,0.0,1,False,1,0.0,30.0,66189.08,0.0
P0022,E12,1,9054.82,9054.82,1,1.0,0.0,1,False,1,0.0,30.0,9054.82,0.0
P0022,E14,1,38110.46,38110.46,1,0.0,0.0,1,False,1,0.0,30.0,38110.46,0.0
P0023,E10,1,305749.65,305749.65,1,0.0,0.0,1,False,1,0.0,30.0,305749.65,0.0
P0022,E17,2,175272.11,87636.055,2,0.0,0.0,1,False,24,0.0,2.5,175272.11,0.0
P0023,E01,1,10461.05,10461.05,1,0.0,1.0,1,False,1,0.0,30.0,10461.05,0.0
P0023,E02,2,122090.96,61045.48,2,0.5,0.0,1,False,176,0.0,0.3409090909090909,122090.96,0.0
P0023,E03,1,64461.66,64461.66,1,0.0,0.0,1,False,1,0.0,30.0,64461.66,0.0
P0023,E04,1,34611.01,34611.01,1,0.0,1.0,1,False,1,0.0,30.0,34611.01,0.0
P0023,E05,1,12505.02,12505.02,1,1.0,0.0,1,False,1,0.0,30.0,12505.02,0.0
P0023,E07,1,106840.67,106840.67,1,0.0,0.0,1,False,1,0.0,30.0,106840.67,0.0
P0023,E09,1,139155.17,139155.17,1,0.0,0.0,1,False,1,0.0,30.0,139155.17,0.0
P0022,E15,1,15897.07,15897.07,1,0.0,0.0,1,False,1,0.0,30.0,15897.07,0.0
P0027,E13,1,70491.8,70491.8,1,1.0,0.0,1,False,1,0.0,30.0,70491.8,0.0
P0027,E16,1,32029.85,32029.85,1,0.0,0.0,1,False,1,0.0,30.0,32029.85,0.0
P0027,E17,1,356028.74,356028.74,1,0.0,1.0,1,False,1,0.0,30.0,356028.74,0.0
P0028,E00,2,63387.25,31693.625,2,0.0,0.0,2,False,210,0.0,0.2857142857142857,31693.625,0.0
P0028,E02,2,117360.69,58680.345,2,0.0,0.5,1,False,523,0.0,0.1147227533460803,117360.69,0.0
P0028,E03,2,119090.79,59545.395,2,0.0,0.5,1,False,36,0.0,1.6666666666666667,119090.79,0.0
P0028,E05,1,277890.71,277890.71,1,0.0,1.0,1,False,1,0.0,30.0,277890.71,0.0
P0028,E08,1,70213.63,70213.63,1,0.0,1.0,1,False,1,0.0,30.0,70213.63,0.0
P0025,E08,2,87058.54000000001,43529.27,2,0.0,0.0,2,False,998,0.0,0.0601202404809619,43529.27,0.0
P0028,E14,1,193725.86,193725.86,1,0.0,1.0,1,False,1,0.0,30.0,193725.86,0.0
P0028,E15,1,11579.78,11579.78,1,0.0,0.0,1,False,1,0.0,30.0,11579.78,0.0
P0028,E16,1,70276.35,70276.35,1,0.0,0.0,1,False,1,0.0,30.0,70276.35,0.0
P0029,E03,1,30509.32,30509.32,1,0.0,1.0,1,False,1,0.0,30.0,30509.32,0.0
P0029,E04,2,57924.03999999999,28962.02,2,0.5,0.5,1,False,550,0.0,0.1090909090909091,57924.03999999999,0.0
P0029,E08,2,120908.14,60454.07,2,0.0,0.0,1,False,484,0.0,0.1239669421487603,120908.14,0.0
P0029,E09,2,239058.84,119529.42,2,0.0,1.0,1,False,471,0.0,0.1273885350318471,239058.84,0.0
P0029,E10,1,50275.87,50275.87,1,0.0,0.0,1,False,1,0.0,30.0,50275.87,0.0
P0028,E11,1,77944.08,77944.08,1,0.0,0.0,1,False,1,0.0,30.0,77944.08,0.0
P0025,E09,1,82172.97,82172.97,1,0.0,0.0,1,False,1,0.0,30.0,82172.97,0.0
P0025,E10,4,433786.98,108446.745,3,0.0,0.5,3,False,249,0.25,0.4819277108433734,144595.66,0.0
P0025,E11,1,59087.28,59087.28,1,0.0,0.0,1,False,1,0.0,30.0,59087.28,0.0
P0025,E15,1,18997.42,18997.42,1,0.0,1.0,1,False,1,0.0,30.0,18997.42,0.0
P0025,E16,1,42478.11,42478.11,1,1.0,0.0,1,False,1,0.0,30.0,42478.11,0.0
P0026,E03,1,54381.89,54381.89,1,0.0,0.0,1,False,1,0.0,30.0,54381.89,0.0
P0026,E04,1,20623.81,20623.81,1,0.0,0.0,1,False,1,0.0,30.0,20623.81,0.0
P0026,E05,2,96093.45,48046.725,2,0.0,0.0,2,False,1183,0.0,0.0507185122569738,48046.725,0.0
