id_contrato,id_proveedor,id_entidad,id_funcionario,modalidad,objeto,categoria_principal,monto,fecha_contrato,es_favoritismo_real,es_fraccionamiento_real,escenario_sintetico
C000738,P0135,E14,F029,Adjudicación Simplificada,,services,57506.75,2026-05-05,False,False,normal
C000310,P0043,E12,F050,Comparación de Precios,Consultoría en ingeniería,services,23617.31,2025-05-02,False,False,normal
C001131,P0101,E04,F053,Adjudicación Simplificada,Suministro de combustible,goods,35937.7,2025-04-13,False,False,normal
C001449,P0042,E08,F028,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,127791.62,2025-12-13,False,False,normal
C700091,P0054,E10,F008,Licitación Pública,Servicio de capacitación,services,505389.79,2025-08-10,False,False,hard_negative_concentracion_legitima
C000015,P0014,E01,F018,Licitación Pública,Servicio de transporte,services,337289.75,2025-01-28,False,False,normal
C003246,P0171,E03,F000,Comparación de Precios,Servicio de transporte,services,38229.56,2025-04-27,False,False,normal
C002594,P0049,E11,F049,Licitación Pública,Adquisición de equipos informáticos,goods,377848.94,2023-02-02,False,False,normal
C002974,P0130,E08,F005,Contratación Directa,Consultoría en ingeniería,services,65173.51,2024-08-02,False,False,normal
C000363,P0072,E17,F012,Comparación de Precios,Consultoría en ingeniería,services,38124.62,2023-02-17,False,False,normal
C000182,P0101,E13,F055,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,93322.14,2025-04-22,False,False,normal
C001194,P0204,E15,F035,Concurso Público,Suministro de combustible,goods,107464.73,2024-01-26,False,False,normal
C002484,P0153,E12,F050,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,37924.06,2025-10-05,False,False,normal
C001121,P0119,E13,F058,Concurso Público,Consultoría en ingeniería,services,30165.93,2023-11-25,False,False,normal
C700093,P0054,E10,F026,Licitación Pública,Servicio de capacitación,services,826440.34,2026-05-10,False,False,hard_negative_concentracion_legitima
C001182,P0132,E11,F054,Concurso Público,Adquisición de bienes de oficina,goods,99131.99,2023-03-14,False,False,normal
C002712,P0099,E02,F051,Adjudicación Simplificada,Obra de rehabilitación vial,works,75706.57,2026-01-26,False,False,normal
C000614,P0103,E12,F050,Licitación Pública,Adquisición de materiales de construcción,goods,8999.77,2024-02-15,False,False,normal
C001466,P0078,E17,F003,Contratación Directa,Adquisición de bienes de oficina,goods,97697.0,2025-09-11,False,False,normal
C000401,P0187,E06,F039,Contratación Directa,Servicio de mantenimiento de infraestructura,services,16737.08,2023-11-05,False,False,normal
C000934,P0215,E11,F054,Licitación Pública,Servicio de transporte,services,142596.68,2025-08-08,False,False,normal
C003096,P0180,E06,F039,Concurso Público,Consultoría en ingeniería,services,89744.24,2025-06-14,False,False,normal
C002437,P0185,E15,F035,Concurso Público,Adquisición de bienes de oficina,goods,59250.84,2024-10-25,False,False,normal
C000726,P0054,E17,F031,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,21599.29,2023-04-07,False,False,normal
C000826,P0078,E14,F040,Comparación de Precios,Adquisición de equipos informáticos,goods,123278.55,2026-01-26,False,False,normal
C001521,P0015,E16,F024,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,52640.52,2025-09-14,False,False,normal
C000136,P0031,E02,F044,Concurso Público,Adquisición de materiales de construcción,goods,63601.09,2025-06-03,False,False,normal
C000628,P0144,E08,F005,Comparación de Precios,Servicio de transporte,services,194499.5,2023-09-26,False,False,normal
C000334,P0163,E09,F027,Comparación de Precios,Suministro de combustible,goods,37765.02,2025-11-12,False,False,normal
C000390,P0114,E11,F054,Comparación de Precios,Adquisición de materiales de construcción,goods,166793.65,2026-01-08,False,False,normal
C003176,P0112,E13,F055,Licitación Pública,Adquisición de materiales de construcción,goods,47927.79,2025-09-08,False,False,normal
C001817,P0120,E03,F000,Comparación de Precios,Servicio de capacitación,services,19702.18,2025-08-06,False,False,normal
C003327,P0115,E16,F042,Comparación de Precios,Servicio de capacitación,services,355741.49,2023-05-28,False,False,normal
C000710,P0076,E05,F032,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,175125.45,2025-01-16,False,False,normal
C001039,P0073,E13,F058,Licitación Pública,Servicio de mantenimiento de infraestructura,services,69898.0,2025-11-20,False,False,normal
C002422,P0124,E15,F035,Comparación de Precios,Obra de rehabilitación vial,works,33562.96,2025-09-24,False,False,normal
C003197,P0103,E10,F026,Licitación Pública,Adquisición de equipos informáticos,goods,33088.72,2025-09-25,False,False,normal
C001561,P0110,E00,F010,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,,2024-11-26,False,False,normal
C003402,P0058,E11,F007,Comparación de Precios,Adquisición de equipos informáticos,goods,99356.25,2024-03-21,False,False,normal
C003101,P0164,E09,F043,Comparación de Precios,Servicio de transporte,services,29338.25,2024-03-20,False,False,normal
C001112,P0066,E08,F028,Comparación de Precios,Adquisición de bienes de oficina,goods,60206.23,2026-06-18,False,False,normal
C001223,P0080,E03,F000,,Servicio de limpieza y vigilancia,services,26740.45,2024-01-04,False,False,normal
C002466,P0093,E06,F006,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,56304.66,2025-08-23,False,False,normal
C001508,P0059,E17,F031,Contratación Directa,Servicio de capacitación,services,238548.39,2023-01-26,False,False,normal
C001750,P0168,E04,F019,Adjudicación Simplificada,Servicio de capacitación,services,59384.29,2025-06-24,False,False,normal
C003313,P0032,E16,F042,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,80802.87,2023-08-20,False,False,normal
C000338,P0211,E14,F016,Comparación de Precios,Adquisición de equipos informáticos,goods,651447.31,2025-07-10,False,False,normal
C000215,P0014,E09,F034,Licitación Pública,Consultoría en ingeniería,services,28287.82,2023-03-09,False,False,normal
C001341,P0008,E07,F036,Comparación de Precios,Adquisición de bienes de oficina,goods,103136.36,2024-11-04,False,False,normal
C003095,P0125,E12,F021,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,76798.7,2024-09-07,False,False,normal
C003465,P0188,E14,F029,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,35452.49,2023-06-18,False,False,normal
C002477,P0043,E04,F053,Licitación Pública,Adquisición de materiales de construcción,goods,101478.93,2024-08-28,False,False,normal
C003278,P0006,E10,F008,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,33094.99,2023-06-27,False,False,normal
C002499,P0020,E05,F001,Adjudicación Simplificada,Suministro de combustible,goods,41227.29,2024-06-19,False,False,normal
C000101,P0113,E00,F010,Licitación Pública,Suministro de combustible,goods,35120.76,2025-05-14,False,False,normal
C002648,P0219,E00,F010,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,333176.44,2026-03-12,False,False,normal
C000171,P0118,E09,F046,Licitación Pública,Servicio de limpieza y vigilancia,services,60235.47,2024-07-08,False,False,normal
C000107,P0201,E07,F013,Licitación Pública,Adquisición de equipos informáticos,goods,317390.33,2024-09-26,False,False,normal
C002592,P0015,E16,F024,Comparación de Precios,Servicio de capacitación,services,53267.09,2025-01-23,False,False,normal
C800013,P0119,E03,F000,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,180328.08,2024-01-20,False,True,fraccionamiento_sembrado
C002714,P0201,E06,F039,Concurso Público,Servicio de limpieza y vigilancia,services,17697.54,2024-09-28,False,False,normal
C002575,P0144,E10,F026,Comparación de Precios,Adquisición de equipos informáticos,goods,15442.47,2023-09-16,False,False,normal
C002351,P0128,E13,F056,Licitación Pública,Servicio de transporte,services,128764.69,2023-04-15,False,False,normal
C900028,P0156,E02,F051,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,456995.53,2025-01-18,True,False,favoritismo_sembrado
C002476,P0202,E09,F034,Adjudicación Simplificada,Consultoría en ingeniería,services,113842.92,2024-02-24,False,False,normal
C003090,P0184,E00,F038,Adjudicación Simplificada,Servicio de capacitación,services,165912.5,2025-02-13,False,False,normal
C003297,P0194,E15,F035,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,194955.76,2025-09-10,False,False,normal
C003172,P0111,E07,F036,,Consultoría en ingeniería,services,86103.8,2026-05-12,False,False,normal
C001040,P0180,E14,F016,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,41914.56,2025-04-05,False,False,normal
C002120,P0058,E15,F035,Comparación de Precios,Adquisición de materiales de construcción,goods,76180.29,2026-05-17,False,False,normal
C001524,P0195,E09,F043,Comparación de Precios,Adquisición de bienes de oficina,goods,89288.74,2024-08-02,False,False,normal
C003154,P0041,E17,F003,Comparación de Precios,Adquisición de equipos informáticos,goods,52807.07,2026-05-23,False,False,normal
C002248,P0060,E06,F039,Concurso Público,Adquisición de materiales de construcción,goods,21690.32,2025-09-24,False,False,normal
C000481,P0015,E10,F004,Licitación Pública,Obra de rehabilitación vial,works,199326.77,2023-08-06,False,False,normal
C002627,P0161,E12,F050,Concurso Público,Suministro de combustible,goods,14476.51,2025-08-16,False,False,normal
C002732,P0040,E05,F001,Licitación Pública,Adquisición de materiales de construcción,goods,60474.1,2023-01-06,False,False,normal
C001762,P0006,E04,F030,Adjudicación Simplificada,Suministro de combustible,goods,26562.43,2024-04-17,False,False,normal
C003012,P0033,E01,F048,Contratación Directa,Consultoría en ingeniería,services,53219.74,2026-01-24,False,False,normal
C003129,P0050,E13,F058,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,494005.35,2024-11-22,False,False,normal
C002555,P0028,E15,F035,Adjudicación Simplificada,Suministro de combustible,goods,11579.78,2025-03-23,False,False,normal
C002525,P0179,E06,F006,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,14354.85,2025-08-24,False,False,normal
C000405,P0185,E09,F027,Comparación de Precios,Servicio de limpieza y vigilancia,services,44964.74,2024-07-23,False,False,normal
C000757,P0195,E04,F030,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,76225.56,2023-06-29,False,False,normal
C002417,P0066,E07,F013,Comparación de Precios,Suministro de combustible,goods,609400.14,2025-09-22,False,False,normal
C000097,P0176,E09,F033,,Servicio de capacitación,services,93723.04,2026-03-25,False,False,normal
C001333,P0134,E11,F054,Comparación de Precios,Consultoría en ingeniería,services,142065.52,2025-04-09,False,False,normal
C002936,P0207,E03,F000,Concurso Público,Adquisición de bienes de oficina,goods,48682.38,2024-12-23,False,False,normal
C003495,P0004,E14,F029,Concurso Público,Adquisición de bienes de oficina,goods,76455.99,2023-03-11,False,False,normal
C002430,P0177,E10,F026,Adjudicación Simplificada,Servicio de capacitación,services,10759.31,2026-02-05,False,False,normal
C002058,P0195,E09,F033,Concurso Público,Servicio de transporte,services,75634.19,2025-11-09,False,False,normal
C002596,P0153,E10,F008,Licitación Pública,Adquisición de bienes de oficina,goods,63479.95,2025-03-26,False,False,normal
C000148,P0113,E06,F006,Comparación de Precios,Adquisición de equipos informáticos,goods,88959.27,2025-08-04,False,False,normal
C000028,P0150,E06,F006,,Servicio de mantenimiento de infraestructura,services,107221.84,2024-01-14,False,False,normal
C002527,P0188,E02,F044,Comparación de Precios,Suministro de combustible,goods,12912.36,2025-10-15,False,False,normal
C800005,P0137,E00,F038,Concurso Público Abreviado,Servicio de mantenimiento de infraestructura,services,271753.62,2026-04-03,False,True,fraccionamiento_sembrado
C000692,P0104,E11,F007,Adjudicación Simplificada,Obra de rehabilitación vial,works,166189.31,2023-07-24,False,False,normal
C001386,P0114,E03,F000,Licitación Pública,Servicio de transporte,services,146359.08,2023-12-18,False,False,normal
C001845,P0206,E14,F016,Comparación de Precios,Adquisición de equipos informáticos,goods,18423.88,2023-08-08,False,False,normal
C002530,P0150,E16,F002,Licitación Pública,Servicio de mantenimiento de infraestructura,services,95395.33,2024-05-25,False,False,normal
C001599,P0109,E02,F025,Comparación de Precios,Servicio de capacitación,services,129792.45,2024-04-03,False,False,normal
C000701,P0213,E05,F037,Comparación de Precios,Adquisición de bienes de oficina,goods,25750.0,2024-12-03,False,False,normal
C001708,P0032,E14,F029,Concurso Público,Adquisición de equipos informáticos,goods,15800.59,2025-10-23,False,False,normal
C000454,P0075,E11,F007,Adjudicación Simplificada,Suministro de combustible,goods,20382.19,2025-07-29,False,False,normal
C002040,P0172,E07,F023,Comparación de Precios,Adquisición de bienes de oficina,goods,34576.28,2024-12-14,False,False,normal
C002583,P0165,E07,F013,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,106883.43,2024-08-29,False,False,normal
C002315,P0014,E12,F050,Comparación de Precios,Suministro de combustible,goods,104988.78,2024-03-15,False,False,normal
C000609,P0033,E09,F043,Adjudicación Simplificada,Servicio de capacitación,services,51270.44,2025-11-15,False,False,normal
C000167,P0090,E03,F000,Adjudicación Simplificada,Obra de rehabilitación vial,works,32139.22,2026-01-26,False,False,normal
C000730,P0178,E00,F038,Licitación Pública,Obra de rehabilitación vial,works,32589.72,2023-07-22,False,False,normal
C002659,P0095,E05,F045,Comparación de Precios,Consultoría en ingeniería,services,258497.77,2023-08-03,False,False,normal
C700030,P0180,E16,F002,Licitación Pública,Obra de rehabilitación vial,works,697418.17,2024-09-13,False,False,hard_negative_concentracion_legitima
C002451,P0105,E16,F002,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,122316.27,2023-08-06,False,False,normal
C001622,P0033,E12,F050,,,goods,34893.67,2023-03-03,False,False,normal
C000587,P0104,E07,F023,Adjudicación Simplificada,,goods,176135.64,2023-11-22,False,False,normal
C001401,P0203,E00,F038,Adjudicación Simplificada,Consultoría en ingeniería,services,34227.94,2026-06-11,False,False,normal
C001700,P0110,E12,F050,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,50655.0,2023-08-14,False,False,normal
C002696,P0032,E11,F049,Comparación de Precios,Obra de rehabilitación vial,works,107761.48,2025-05-15,False,False,normal
C002909,P0149,E00,F010,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,72830.7,2025-03-31,False,False,normal
