id_contrato,monto,modalidad,fecha_contrato,categoria_principal,objeto,n_pagos,monto_devengado_total,monto_pagado_total,fecha_primer_devengado,fecha_ultimo_pago,ratio_pagado_contrato,estado_pago_analitico
C003292,48303.21,Comparación de Precios,2025-02-07,services,Servicio de transporte,1,48303.21,48303.21,2025-03-23,2025-04-15,1.0,pagado_aproximadamente_completo
C002971,23495.09,Adjudicación Simplificada,2023-09-09,goods,Adquisición de equipos informáticos,3,23495.09,23495.09,2023-10-09,2023-11-03,1.0,pagado_aproximadamente_completo
C001239,152463.74,Contratación Directa,2024-06-10,services,Servicio de transporte,3,152463.74,152463.74000000002,2024-07-12,2024-08-17,1.0000000000000002,pagado_aproximadamente_completo
C000275,10382.75,Adjudicación Simplificada,2023-09-06,goods,Adquisición de equipos informáticos,1,10382.75,10382.75,2023-09-20,2023-11-17,1.0,pagado_aproximadamente_completo
C000489,260390.38,Comparación de Precios,2023-07-11,services,Servicio de transporte,1,219298.21,219298.21,2023-08-22,2023-09-03,0.8421901377462562,pago_parcial
C700064,853902.03,Licitación Pública,2024-07-15,goods,Suministro de combustible,1,853902.03,853902.03,2024-07-22,2024-08-10,1.0,pagado_aproximadamente_completo
C001229,21914.28,Concurso Público,2024-04-20,services,Servicio de transporte,2,21914.28,21914.28,2024-05-03,2024-07-05,1.0,pagado_aproximadamente_completo
C700238,557214.65,Licitación Pública,2025-05-05,services,Servicio de capacitación,2,557214.65,557214.65,2025-05-21,2025-10-01,1.0,pagado_aproximadamente_completo
C003081,57905.05,Comparación de Precios,2025-11-08,goods,Suministro de combustible,2,36099.33,36099.33,2025-11-23,2026-02-01,0.6234228275426754,pago_parcial
C002351,128764.69,Licitación Pública,2023-04-15,services,Servicio de transporte,1,128764.69,128764.69,2023-05-03,2023-05-10,1.0,pagado_aproximadamente_completo
C003119,11404.13,Adjudicación Simplificada,2024-03-07,works,Obra de rehabilitación vial,3,11404.13,11404.13,2024-04-02,2024-06-25,1.0,pagado_aproximadamente_completo
C001058,90101.48,Adjudicación Simplificada,2025-07-18,goods,Suministro de combustible,2,90101.48000000001,90101.48000000001,2025-07-27,2025-09-02,1.0000000000000002,pagado_aproximadamente_completo
C002166,130672.33,Comparación de Precios,2023-02-26,goods,Adquisición de bienes de oficina,2,130672.33,130672.33,2023-04-11,2023-05-23,1.0,pagado_aproximadamente_completo
C000281,39385.43,Concurso Público,2026-01-06,services,Servicio de capacitación,1,39385.43,39385.43,2026-01-25,2026-02-10,1.0,pagado_aproximadamente_completo
C002648,333176.44,Adjudicación Simplificada,2026-03-12,services,Servicio de limpieza y vigilancia,2,333176.44,333176.44,2026-04-04,2026-06-22,1.0,pagado_aproximadamente_completo
C001316,108147.68,Comparación de Precios,2024-06-24,services,Consultoría en ingeniería,1,108147.68,108147.68,2024-08-04,2024-08-20,1.0,pagado_aproximadamente_completo
C000968,25163.45,Comparación de Precios,2024-01-16,works,Obra de rehabilitación vial,1,17545.6,0.0,2024-02-07,,0.0,pendiente_sin_pago
C002897,,Contratación Directa,2023-06-12,services,Servicio de capacitación,2,75705.64,75705.64,2023-07-06,2023-08-09,,sin_pago_o_sin_cuantia
C002337,,Concurso Público,2025-09-30,services,Servicio de transporte,2,75705.64,75705.64,2025-11-09,2026-02-20,,sin_pago_o_sin_cuantia
C800067,2091224.61,Licitación Pública Abreviada,2025-04-30,works,Rehabilitación de vía pública,1,2091224.61,2091224.61,2025-06-08,2025-06-17,1.0,pagado_aproximadamente_completo
C000619,31627.2,Concurso Público,2023-07-06,services,Servicio de mantenimiento de infraestructura,2,31627.2,31627.199999999997,2023-08-04,2023-12-09,0.9999999999999999,pagado_aproximadamente_completo
C003358,177080.54,Comparación de Precios,2025-08-16,services,Servicio de capacitación,1,177080.54,177080.54,2025-09-09,2025-09-23,1.0,pagado_aproximadamente_completo
C001742,50989.7,Comparación de Precios,2026-03-28,services,Servicio de mantenimiento de infraestructura,1,50989.7,50989.7,2026-05-10,2026-05-19,1.0,pagado_aproximadamente_completo
C700201,120098.56,Concurso Público,2025-04-23,works,Obra de rehabilitación de carretera,3,120098.56,120098.56,2025-05-27,2025-07-26,1.0,pagado_aproximadamente_completo
C002988,260867.86,Licitación Pública,2026-02-24,services,Consultoría en ingeniería,2,231128.26,231128.26,2026-03-23,2026-04-24,0.885997454803363,pago_parcial
C001847,19209.85,Comparación de Precios,2023-05-21,works,Obra de rehabilitación vial,2,19209.85,19209.85,2023-06-01,2023-10-05,1.0,pagado_aproximadamente_completo
C001579,6132.21,Comparación de Precios,2025-05-03,services,Servicio de capacitación,1,3431.97,3431.97,2025-06-02,2025-06-12,0.559662829550847,pago_parcial
C001655,33438.05,Comparación de Precios,2026-03-01,goods,Adquisición de bienes de oficina,2,33438.05,33438.05,2026-03-25,2026-04-07,1.0,pagado_aproximadamente_completo
C002212,102717.16,Comparación de Precios,2023-08-04,services,Servicio de limpieza y vigilancia,1,74139.72,74139.72,2023-09-02,2023-09-08,0.7217851428135279,pago_parcial
C002020,97143.16,Comparación de Precios,2025-07-11,goods,Adquisición de materiales de construcción,2,97143.16,97143.16,2025-08-08,2025-09-10,1.0,pagado_aproximadamente_completo
C001956,120849.69,Comparación de Precios,2023-06-30,services,Consultoría en ingeniería,3,120849.68999999999,120849.69,2023-07-24,2023-09-18,1.0,pagado_aproximadamente_completo
C001307,47344.25,Comparación de Precios,2024-06-23,services,Servicio de mantenimiento de infraestructura,1,47344.25,47344.25,2024-08-02,2024-08-18,1.0,pagado_aproximadamente_completo
C002003,22170.42,Concurso Público,2024-11-26,goods,Adquisición de equipos informáticos,1,22170.42,22170.42,2024-12-23,2025-01-12,1.0,pagado_aproximadamente_completo
C000575,138050.8,Adjudicación Simplificada,2023-05-09,goods,Adquisición de materiales de construcción,2,138050.80000000002,138050.8,2023-06-15,2023-09-10,1.0,pagado_aproximadamente_completo
C001706,36984.17,Contratación Directa,2024-08-04,services,Servicio de limpieza y vigilancia,1,36984.17,36984.17,2024-08-17,2024-10-18,1.0,pagado_aproximadamente_completo
C800020,229925.23,Adjudicación Simplificada,2024-01-07,services,Servicio de mantenimiento de infraestructura,1,229925.23,229925.23,2024-01-17,2024-01-25,1.0,pagado_aproximadamente_completo
C002575,15442.47,Comparación de Precios,2023-09-16,goods,Adquisición de equipos informáticos,2,15442.470000000001,15442.470000000001,2023-09-27,2024-02-24,1.0000000000000002,pagado_aproximadamente_completo
C003336,26967.46,Contratación Directa,2025-06-27,services,Servicio de mantenimiento de infraestructura,1,15312.04,15312.04,2025-07-02,2025-07-04,0.5677968929962258,pago_parcial
C000861,56920.6,Comparación de Precios,2024-02-04,goods,Adquisición de bienes de oficina,2,37053.41,37053.41,2024-03-12,2024-04-07,0.6509666096281488,pago_parcial
C001801,87056.99,Concurso Público,2025-10-04,services,Servicio de limpieza y vigilancia,2,77591.47,77591.47,2025-10-13,2025-11-28,0.8912721425355965,pago_parcial
C001628,25566.98,Adjudicación Simplificada,2025-11-04,services,Servicio de limpieza y vigilancia,1,15078.32,0.0,2025-11-19,,0.0,pendiente_sin_pago
C001993,34586.2,Adjudicación Simplificada,2023-12-10,services,Servicio de capacitación,2,34586.200000000004,34586.2,2024-01-19,2024-01-31,1.0,pagado_aproximadamente_completo
C000269,36058.39,Adjudicación Simplificada,2026-01-16,services,Servicio de transporte,3,36058.39,36058.39,2026-01-24,2026-03-26,1.0,pagado_aproximadamente_completo
C000629,10229.57,Concurso Público,2023-03-31,services,Servicio de transporte,1,10229.57,10229.57,2023-05-04,2023-05-06,1.0,pagado_aproximadamente_completo
C000300,42040.35,Comparación de Precios,2024-06-23,services,Servicio de mantenimiento de infraestructura,2,31801.989999999998,31801.99,2024-07-10,2024-07-30,0.7564634928110733,pago_parcial
C900180,305176.22,Adjudicación Simplificada,2024-07-23,goods,Adquisición de materiales de construcción,2,305176.22,305176.22000000003,2024-08-20,2024-09-14,1.0000000000000002,pagado_aproximadamente_completo
C001447,67373.68,Comparación de Precios,2025-11-19,goods,Adquisición de equipos informáticos,2,67373.68,67373.68,2025-12-10,2026-01-31,1.0,pagado_aproximadamente_completo
C001472,51758.24,Comparación de Precios,2024-08-15,goods,Adquisición de bienes de oficina,1,40416.63,40416.63,2024-08-21,2024-09-06,0.7808733449978206,pago_parcial
C002046,8339.62,Contratación Directa,2024-06-19,services,Servicio de limpieza y vigilancia,3,8339.62,8339.62,2024-07-28,2024-09-15,1.0,pagado_aproximadamente_completo
C900222,439136.32,Contratación Directa,2025-06-07,works,Obra de rehabilitación vial,3,439136.32,439136.32,2025-07-02,2025-09-11,1.0,pagado_aproximadamente_completo
C002788,81393.68,Adjudicación Simplificada,2024-09-19,services,Servicio de capacitación,3,81393.68000000001,81393.68,2024-10-23,2024-11-21,1.0,pagado_aproximadamente_completo
C002113,48572.24,Contratación Directa,2024-02-15,works,Obra de rehabilitación vial,3,48572.24,48572.24,2024-02-24,2024-05-05,1.0,pagado_aproximadamente_completo
C700204,898207.09,Licitación Pública,2026-05-01,goods,Adquisición de equipos informáticos,1,898207.09,898207.09,2026-05-22,2026-06-14,1.0,pagado_aproximadamente_completo
C002840,144084.02,Comparación de Precios,2024-05-21,goods,Adquisición de equipos informáticos,1,144084.02,144084.02,2024-06-24,2024-07-19,1.0,pagado_aproximadamente_completo
C900216,495716.82,Comparación de Precios,2025-10-17,services,Servicio de capacitación,2,495716.82,495716.81999999995,2025-12-01,2026-01-09,0.9999999999999999,pagado_aproximadamente_completo
C002834,136021.96,Contratación Directa,2023-08-09,goods,Adquisición de materiales de construcción,1,136021.96,136021.96,2023-09-15,2023-09-27,1.0,pagado_aproximadamente_completo
C002008,141863.28,Adjudicación Simplificada,2023-09-30,goods,Adquisición de bienes de oficina,2,141863.28,141863.28,2023-11-02,2023-11-19,1.0,pagado_aproximadamente_completo
C800028,162307.37,Adjudicación Simplificada,2024-02-18,services,Servicio de capacitación,2,162307.37,162307.37,2024-03-20,2024-04-11,1.0,pagado_aproximadamente_completo
C000503,57239.8,Adjudicación Simplificada,2024-04-29,services,Servicio de capacitación,1,33376.8,33376.8,2024-05-06,2024-05-17,0.5831047627699608,pago_parcial
C002369,34626.56,Adjudicación Simplificada,2024-06-23,goods,Adquisición de equipos informáticos,1,26450.36,26450.36,2024-07-20,2024-08-14,0.7638748983439303,pago_parcial
C003111,102765.81,Adjudicación Simplificada,2024-05-02,goods,Adquisición de equipos informáticos,2,102765.81,102765.81,2024-05-19,2024-07-13,1.0,pagado_aproximadamente_completo
C000380,7803.06,Adjudicación Simplificada,2023-05-14,services,Servicio de capacitación,1,7803.06,7803.06,2023-06-03,2023-06-23,1.0,pagado_aproximadamente_completo
C003154,52807.07,Comparación de Precios,2026-05-23,goods,Adquisición de equipos informáticos,2,38327.020000000004,38327.020000000004,2026-06-24,2026-07-30,0.7257933454743845,pago_parcial
C001525,238741.14,Licitación Pública,2025-01-23,goods,Adquisición de bienes de oficina,2,180079.08000000002,180079.08,2025-02-20,2025-03-25,0.754285918212504,pago_parcial
C002389,43395.09,Adjudicación Simplificada,2023-09-23,services,Servicio de limpieza y vigilancia,2,31091.989999999998,31091.989999999998,2023-10-12,2023-11-29,0.7164863582492859,pago_parcial
C000374,46127.82,Adjudicación Simplificada,2025-07-09,goods,Suministro de combustible,1,46127.82,46127.82,2025-07-17,2025-08-03,1.0,pagado_aproximadamente_completo
C002413,,Comparación de Precios,2026-06-24,goods,Adquisición de equipos informáticos,2,75705.64,75705.64,2026-08-05,2026-08-07,,sin_pago_o_sin_cuantia
C003318,53169.37,Comparación de Precios,2024-07-09,services,Consultoría en ingeniería,3,53169.37,53169.369999999995,2024-08-03,2024-10-03,0.9999999999999999,pagado_aproximadamente_completo
C000939,325238.86,Concurso Público,2023-07-07,goods,,1,325238.86,325238.86,2023-07-22,2023-08-05,1.0,pagado_aproximadamente_completo
C750033,202842.27,Adjudicación Simplificada,2024-01-25,services,Servicio de capacitación,2,202842.27000000002,202842.27000000002,2024-01-31,2024-03-12,1.0000000000000002,pagado_aproximadamente_completo
C003107,173217.27,Comparación de Precios,2025-08-19,works,Obra de rehabilitación vial,2,173217.27000000002,173217.27,2025-09-06,2025-10-27,1.0,pagado_aproximadamente_completo
C002147,46253.9,Concurso Público,2024-04-24,goods,Adquisición de equipos informáticos,3,46253.899999999994,46253.9,2024-05-12,2024-07-13,1.0,pagado_aproximadamente_completo
C002829,332260.39,Concurso Público,2026-01-17,goods,Suministro de combustible,2,332260.39,332260.38999999996,2026-01-24,2026-04-17,0.9999999999999998,pagado_aproximadamente_completo
C002068,69551.84,Adjudicación Simplificada,2025-01-17,goods,Adquisición de materiales de construcción,2,69551.84,69551.84,2025-02-15,2025-04-01,1.0,pagado_aproximadamente_completo
C000529,97192.95,Adjudicación Simplificada,2023-12-01,goods,Suministro de combustible,1,97192.95,97192.95,2023-12-25,2024-02-24,1.0,pagado_aproximadamente_completo
C002764,154748.7,Adjudicación Simplificada,2023-09-18,services,Servicio de limpieza y vigilancia,2,154748.7,154748.7,2023-11-02,2024-02-14,1.0,pagado_aproximadamente_completo
C000636,245218.82,Concurso Público,2023-06-14,goods,Adquisición de bienes de oficina,1,245218.82,245218.82,2023-06-26,2023-07-23,1.0,pagado_aproximadamente_completo
C001269,1439583.64,Adjudicación Simplificada,2024-12-28,services,Servicio de capacitación,2,1439583.6400000001,1439583.64,2025-01-11,2025-03-07,1.0,pagado_aproximadamente_completo
C000185,142993.67,Contratación Directa,2024-11-09,services,Consultoría en ingeniería,1,142993.67,142993.67,2024-12-21,2025-01-13,1.0,pagado_aproximadamente_completo
C002830,34571.86,Adjudicación Simplificada,2024-01-02,services,Servicio de mantenimiento de infraestructura,3,34571.86,34571.86,2024-02-11,2024-04-11,1.0,pagado_aproximadamente_completo
C750052,107556.0,Licitación Pública,2025-11-19,services,Servicio de limpieza y vigilancia,1,107556.0,107556.0,2025-12-29,2026-01-17,1.0,pagado_aproximadamente_completo
C900265,175901.83,Contratación Directa,2026-05-02,goods,Adquisición de materiales de construcción,2,175901.83,175901.83,2026-05-28,2026-06-19,1.0,pagado_aproximadamente_completo
C001797,102883.84,Concurso Público,2024-07-10,services,Servicio de mantenimiento de infraestructura,1,56863.25,0.0,2024-08-09,,0.0,pendiente_sin_pago
C001441,69295.25,Comparación de Precios,2024-09-17,works,Obra de rehabilitación vial,2,69295.25,69295.25,2024-09-25,2024-11-10,1.0,pagado_aproximadamente_completo
C001535,10871.53,Adjudicación Simplificada,2026-02-10,goods,Adquisición de equipos informáticos,2,10871.53,10871.53,2026-03-16,2026-08-02,1.0,pagado_aproximadamente_completo
C001273,185779.53,Concurso Público,2026-06-07,goods,Adquisición de equipos informáticos,3,185779.53,185779.53,2026-07-13,2026-08-07,1.0,pagado_aproximadamente_completo
C000607,179165.32,Contratación Directa,2025-01-26,goods,Suministro de combustible,1,179165.32,179165.32,2025-02-12,2025-02-28,1.0,pagado_aproximadamente_completo
C001712,27196.28,Adjudicación Simplificada,2024-10-09,goods,Adquisición de bienes de oficina,2,27196.28,27196.28,2024-10-16,2024-11-16,1.0,pagado_aproximadamente_completo
C002199,163229.08,Adjudicación Simplificada,2025-10-08,goods,Suministro de combustible,1,163229.08,163229.08,2025-11-06,2026-02-04,1.0,pagado_aproximadamente_completo
C000955,41663.85,Adjudicación Simplificada,2025-11-18,services,Servicio de limpieza y vigilancia,1,31718.0,0.0,2025-11-29,,0.0,pendiente_sin_pago
C002881,32531.0,Adjudicación Simplificada,2024-12-04,goods,Adquisición de equipos informáticos,1,13698.29,0.0,2024-12-27,,0.0,pendiente_sin_pago
C002503,,Contratación Directa,2023-10-06,services,Servicio de mantenimiento de infraestructura,2,75705.64,75705.64,2023-10-20,2024-02-22,,sin_pago_o_sin_cuantia
C000403,442839.69,Licitación Pública,2024-03-09,works,Obra de rehabilitación vial,1,442839.69,442839.69,2024-04-21,2024-07-29,1.0,pagado_aproximadamente_completo
C002071,67555.88,Adjudicación Simplificada,2023-12-27,goods,Adquisición de equipos informáticos,3,67555.88,67555.88,2024-01-15,2024-02-26,1.0,pagado_aproximadamente_completo
C900200,563453.65,,2025-03-14,services,Servicio de mantenimiento de infraestructura,2,563453.65,563453.65,2025-04-21,2025-05-08,1.0,pagado_aproximadamente_completo
C001977,17097.33,Comparación de Precios,2026-03-31,goods,,1,8017.56,0.0,2026-04-26,,0.0,pendiente_sin_pago
C000158,9027.71,Contratación Directa,2026-05-09,goods,Adquisición de bienes de oficina,1,9027.71,9027.71,2026-06-19,2026-07-05,1.0,pagado_aproximadamente_completo
C001748,114548.7,Adjudicación Simplificada,2025-12-07,services,Consultoría en ingeniería,2,69911.45000000001,69911.45,2026-01-06,2026-02-13,0.6103207631339335,pago_parcial
C002694,126874.83,Comparación de Precios,2025-02-09,goods,Adquisición de materiales de construcción,3,126874.83,126874.83,2025-03-03,2025-05-12,1.0,pagado_aproximadamente_completo
C000902,44165.09,Adjudicación Simplificada,2023-01-18,goods,Adquisición de equipos informáticos,2,44165.09,44165.09,2023-02-02,2023-02-25,1.0,pagado_aproximadamente_completo
